;Id;Метро;Расстояние до метро;Время до метро;Улица;Дом;Стены;Комнат;Общая площадь;Жилая площадь;Кухня;Этаж;Этажность;Лифт (пасс.);Лифт (груз.);Балкон;Лоджия;С/у (разд.);С/у (совм.);lng;lat;Цена (руб.);валюта цены;Новостройка
318;2292702;Первомайская;933;14;Нижняя Первомайская улица;53;панель;3;73.5;45.0;10.0;13;17;1;1;0;1;0;0;55.79225;37.812588;15,000,000;2;0
319;2296755;Цветной бульвар;183;3;Цветной бульвар;13с2;монолит-кирпич;4;163.5;130.0;25.0;5;9;1;1;0;1;3;0;55.770375;37.618632;72,000,000;2;0
320;2296841;Цветной бульвар;183;3;Цветной бульвар;13с2;монолит-кирпич;4;165.3;92.4;33.0;5;9;1;1;1;1;3;0;55.770375;37.618632;73,000,000;2;0
321;2300651;Кропоткинская;839;13;Чистый переулок;6С1;кирпич;5;150.0;105.0;0.0;2;4;1;0;1;0;0;2;55.74286899999999;37.591539000000004;80,420,500;1;0
322;2301690;Университет;582;9;Ломоносовский проспект;14;нет данных;6;563.0;450.0;50.0;18;18;2;0;4;4;3;3;55.691131000000006;37.542958;200,000,000;2;0
323;2304217;Беговая;255;4;Хорошевское шоссе;12с1;не заполнено;3;84.5;60.0;0.0;36;37;4;1;0;0;0;2;55.775135;37.551367;28,850,000;2;0
324;2307176;Кунцевская;594;9;Молодогвардейская улица;4К1;монолит;5;237.0;152.0;20.0;6;9;0;1;0;2;2;3;55.733802000000004;37.438906;95,000,000;2;0
325;2307193;Молодежная;1685;25;Молодогвардейская улица;4К1;монолит;5;237.0;152.0;20.0;6;9;0;1;0;2;2;3;55.733802000000004;37.438906;95,000,000;2;0
326;2307210;Славянский бульвар;1964;29;Молодогвардейская улица;4К1;монолит;5;237.0;152.0;20.0;6;9;0;1;0;2;2;3;55.733802000000004;37.438906;95,000,000;2;0
327;2307678;Арбатская;754;11;Тверской бульвар;3;кирпич;4;122.8;74.0;14.0;6;6;2;0;1;1;1;1;55.758357;37.598052;132,656,370;1;0
328;2312399;Крылатское;1255;19;Осенняя улица;25К2;монолит-кирпич;4;300.0;145.0;30.0;5;6;1;1;0;0;0;0;55.768060999999996;37.398779;149,900,000;2;0
329;2313220;Беляево;402;6;Миклухо-Маклая улица;39К2;панель;3;65.0;45.0;7.0;2;12;2;0;0;1;1;0;55.646294;37.522144;10,900,000;2;0
330;2315634;Новокузнецкая;376;6;переулок Старый Толмачевский;3;монолит;4;148.0;95.0;35.0;4;7;0;1;0;2;0;2;55.739478000000005;37.632314;118,012,860;1;0
331;2315682;Октябрьская;325;5;улица Большая Якиманка;50;монолит;6;500.0;350.0;102.0;5;8;1;1;0;3;1;3;55.73218000000001;37.611167;437,487,520;1;0
332;2315708;Пушкинская;669;10;переулок Брюсов;19;не заполнено;4;187.0;109.5;10.0;5;12;1;1;1;0;1;2;55.759972999999995;37.608077;472,051,440;1;0
333;2316649;Пятницкое шоссе;849;13;улица Барышиха;53;монолит;3;92.6;55.0;11.0;2;3;0;0;0;2;1;0;55.859342000000005;37.344089000000004;11,400,000;2;0
334;2323559;Пражская;383;6;Варшавское шоссе;142К1;панель;3;74.0;45.0;10.0;8;16;1;1;0;1;1;0;55.608272;37.606190999999995;11,500,000;2;0
335;2325135;Волжская;991;15;Люблинская улица;59;панель;3;73.0;44.0;10.0;3;17;1;1;0;1;1;0;55.686305000000004;37.738513;11,000,000;2;0
336;2325826;Митино;738;11;Митинская улица;вл16;не заполнено;1;30.0;20.0;5.0;9;25;4;1;0;0;0;1;55.842464;37.373302;5,360,000;2;0
337;2325953;Митино;738;11;Митинская улица;вл16;монолит-кирпич;1;37.0;27.0;8.0;12;25;4;1;0;0;0;1;55.842464;37.373302;7,300,000;2;0
338;2328578;Павелецкая;2144;32;2-й Павелецкий проезд;5С1;кирпич;3;94.2;94.2;0.0;7;8;1;0;0;0;0;0;55.712709999999994;37.644477;18,679,000;2;0
339;2329134;Октябрьское поле;614;9;улица Маршала Рыбалко;2с4;монолит;5;151.0;130.0;20.0;8;8;1;1;0;0;2;0;55.798141;37.498294;35,000,000;2;0
340;2336368;Парк Культуры;495;7;переулок Коробейников;1/2С4;монолит;5;223.0;143.0;15.0;2;5;1;1;0;1;1;2;55.738206000000005;37.59895;478,607,710;1;0
341;2336626;Арбатская;1165;17;Малый Каковинский переулок;8;монолит-кирпич;3;206.0;140.0;25.0;10;12;2;2;2;0;0;2;55.750788;37.58508;150,000,000;2;0
342;2339152;Китай-город;150;2;улица Солянка;1/2;кирпич;4;118.0;92.9;0.0;5;6;1;0;0;0;0;2;55.754167;37.637389;67,553,220;1;0
343;2339166;Университет;134;2;Ломоносовский проспект;25к1;не заполнено;4;160.0;80.0;17.0;3;19;1;1;1;1;0;2;55.693591000000005;37.532439000000004;85,000,000;2;0
344;2339764;Октябрьское поле;2623;39;улица Народного Ополчения;11;монолит-кирпич;1;49.1;25.0;15.0;5;24;2;2;0;0;0;1;55.772416;37.474416999999995;10,800,000;2;0
345;2339854;Воробьевы горы;1876;28;Мичуринский проспект;6к3;монолит-кирпич;4;233.8;123.2;20.0;8;17;1;1;0;3;2;1;55.712766;37.528064;147,000,000;2;0
346;2342450;Цветной бульвар;119;2;Цветной бульвар;15к2;монолит-кирпич;5;228.0;154.0;18.5;9;10;1;1;0;4;3;0;55.771342000000004;37.61865;118,865,175;1;0
347;2343853;Сокольники;1014;15;улица Матросская Тишина;16;кирпич;3;70.4;48.3;7.0;5;6;1;0;0;1;1;0;55.790717;37.695896000000005;9,700,000;2;0
348;2345678;Варшавская;580;9;Варшавское шоссе;68К3;кирпич;4;100.0;70.4;10.0;3;5;0;0;1;0;1;0;55.6585;37.618371999999994;15,500,000;2;0
349;2347806;Войковская;3240;49;проезд Черепановых;32;панель;3;77.0;43.0;8.0;11;14;1;1;0;3;1;0;55.841311;37.529151;12,900,000;2;0
350;2348489;Жулебино;283;4;Тарханская улица;3К1;панель;1;38.3;19.3;8.0;10;10;1;1;1;0;0;1;55.685092000000004;37.860288;6,000,000;2;0
351;2354481;Кутузовская;1662;25;улица Пырьева;8;панель;2;44.0;32.0;6.0;2;9;1;0;0;0;0;1;55.726142;37.527058000000004;9,000,000;2;0
352;2356189;Бульвар Дмитрия Донского;1065;16;улица Грина;1К3;панель;3;93.0;64.0;10.0;2;16;1;1;2;1;1;0;55.561105000000005;37.582745;13,600,000;2;0
353;2358258;Кутузовская;877;13;Кутузовский проспект;25;нет данных;2;50.0;33.0;7.0;11;12;1;1;1;0;0;1;55.743887;37.546776;24,500,000;2;0
354;2364177;Аэропорт;1042;16;Кочновский проезд;4к1;не заполнено;3;97.8;75.0;15.0;5;33;0;0;0;0;0;0;55.80664599999999;37.542958;37,350,000;2;0
355;2367262;Молодежная;1041;16;Рублевское шоссе;18К1;панель;3;76.0;49.0;8.0;2;14;1;1;0;0;1;0;55.74106999999999;37.432232;14,500,000;2;0
356;2369930;Бульвар Дмитрия Донского;868;13;Старобитцевская улица;21К2;панель;4;92.0;55.0;8.0;5;14;1;1;0;4;2;0;55.577906999999996;37.576843;14,000,000;2;0
357;2372201;Третьяковская;221;3;Лаврушинский переулок;17С2;нет данных;4;133.0;90.0;15.0;8;9;1;0;0;0;0;1;55.740928000000004;37.622118;173,708,280;1;0
358;2372807;Тульская;859;13;улица Новая Заря;4/8;нет данных;3;79.0;51.0;9.0;3;5;0;0;1;0;1;0;55.708643;37.608984;15,500,000;2;0
359;2372824;Шаболовская;1136;17;улица Новая Заря;4/8;нет данных;3;79.0;51.0;9.0;3;5;0;0;1;0;1;0;55.708643;37.608984;15,500,000;2;0
360;2376596;;0;0;Лухмановская улица;15к4;панель;1;42.0;19.0;9.0;10;17;1;1;0;1;1;0;55.722598;37.892223;5,600,000;2;0
361;2380393;;0;0;Воскресенская улица;5;монолит-кирпич;2;60.1;33.0;8.0;5;14;1;1;0;1;1;0;55.676823999999996;37.411526;5,300,000;2;0
362;2380709;Бульвар Дмитрия Донского;7317;110;улица Маршала Савицкого;8;панель;3;76.0;45.0;13.0;14;15;1;0;0;2;0;0;55.504399;37.580948;9,800,000;2;0
363;2383017;Китай-город;150;2;улица Солянка;1/2;кирпич;4;136.0;110.0;0.0;5;6;1;0;0;0;2;0;55.754167;37.637389;73,986,860;1;0
364;2383137;Киевская;756;11;Саввинская набережная;9;не заполнено;5;215.0;170.0;0.0;12;14;1;1;0;2;0;3;55.736914;37.569396000000005;193,009,200;1;0
365;2384238;Китай-город;1167;17;Милютинский переулок;11;кирпич;2;70.0;41.0;13.0;2;6;1;0;0;0;0;1;55.764368999999995;37.631541;45,035,480;1;0
366;2384715;Арбатская;518;8;Филипповский переулок;8С1;не заполнено;4;205.0;170.0;0.0;3;8;1;1;0;0;2;0;55.74857900000001;37.598555;231,932,722;1;0
367;2384999;Китай-город;150;2;улица Солянка;1/2;кирпич;4;144.0;90.0;15.0;6;6;1;0;0;0;0;2;55.754167;37.637389;52,000,000;2;0
368;2387981;Сретенский бульвар;373;6;переулок Просвирин;15;кирпич;2;41.5;38.0;0.0;3;6;0;0;0;0;0;1;55.768603000000006;37.635251000000004;33,197,050;1;0
369;2390291;Арбатская;518;8;Филипповский переулок;8С1;не заполнено;4;223.0;170.0;0.0;4;9;1;0;0;0;0;0;55.74857900000001;37.598555;252,297,580;1;0
370;2398615;Октябрьское поле;446;7;улица Маршала Соколовского;5;не заполнено;4;165.0;88.0;18.0;12;22;2;2;0;0;0;2;55.792766;37.487856;104,127,840;1;0
371;2400720;Кунцевская;728;11;Можайское шоссе;2;монолит-кирпич;2;156.7;130.2;0.0;13;25;1;1;0;0;0;2;55.724270999999995;37.446909999999995;48,000,000;2;0
372;2401635;Строгино;523;8;Таллинская улица;11К1;панель;5;100.0;70.0;17.0;1;12;1;1;0;0;2;0;55.799673999999996;37.398913;14,999,999;2;0
373;2402394;Отрадное;856;13;улица Декабристов;1;панель;2;53.0;30.0;9.0;12;12;2;0;1;0;1;0;55.868415;37.593524;7,900,000;2;0
374;2402690;Строгино;1393;21;улица Исаковского;39;не заполнено;4;200.0;170.0;20.0;19;34;2;2;1;0;0;2;55.806186;37.424902;95,000,000;2;0
375;2402718;Достоевская;421;6;улица Дурова;3/13;нет данных;4;96.8;64.0;11.0;6;12;1;1;2;0;1;1;55.781108999999994;37.620698;51,000,000;2;0
